country,date,sector,value,timestamp,Year
China,2019-01-01,Power,14.8161,1546300800,2019
China,2019-01-02,Power,14.5771,1546387200,2019
China,2019-01-03,Power,14.132,1546473600,2019
China,2019-01-04,Power,14.6018,1546560000,2019
China,2019-01-05,Power,14.5936,1546646400,2019
China,2019-01-06,Power,14.7007,1546732800,2019
China,2019-01-07,Power,14.5386,1546819200,2019
China,2019-01-08,Power,14.7529,1546905600,2019
China,2019-01-09,Power,14.8133,1546992000,2019
China,2019-01-10,Power,15.1046,1547078400,2019
China,2019-01-11,Power,15.371,1547164800,2019
China,2019-01-12,Power,14.9122,1547251200,2019
China,2019-01-13,Power,14.4315,1547337600,2019
China,2019-01-14,Power,14.382,1547424000,2019
China,2019-01-15,Power,14.5881,1547510400,2019
China,2019-01-16,Power,14.6155,1547596800,2019
China,2019-01-17,Power,14.6815,1547683200,2019
China,2019-01-18,Power,14.5633,1547769600,2019
China,2019-01-19,Power,14.4315,1547856000,2019
China,2019-01-20,Power,13.9919,1547942400,2019
China,2019-01-21,Power,13.8188,1548028800,2019
China,2019-01-22,Power,13.4122,1548115200,2019
China,2019-01-23,Power,13.4397,1548201600,2019
China,2019-01-24,Power,12.9754,1548288000,2019
China,2019-01-25,Power,12.1814,1548374400,2019
China,2019-01-26,Power,11.4452,1548460800,2019
China,2019-01-27,Power,11.0193,1548547200,2019
China,2019-01-28,Power,11.2034,1548633600,2019
China,2019-01-29,Power,10.5441,1548720000,2019
China,2019-01-30,Power,9.93966,1548806400,2019
China,2019-01-31,Power,9.62373,1548892800,2019
China,2019-02-01,Power,10.6834,1548979200,2019
China,2019-02-02,Power,10.6021,1549065600,2019
China,2019-02-03,Power,10.28,1549152000,2019
China,2019-02-04,Power,9.84858,1549238400,2019
China,2019-02-05,Power,9.67662,1549324800,2019
China,2019-02-06,Power,9.62972,1549411200,2019
China,2019-02-07,Power,9.56406,1549497600,2019
China,2019-02-08,Power,9.8392,1549584000,2019
China,2019-02-09,Power,10.2832,1549670400,2019
China,2019-02-10,Power,10.5927,1549756800,2019
China,2019-02-11,Power,11.2024,1549843200,2019
China,2019-02-12,Power,11.5181,1549929600,2019
China,2019-02-13,Power,11.9434,1550016000,2019
China,2019-02-14,Power,12.4561,1550102400,2019
China,2019-02-15,Power,12.5968,1550188800,2019
China,2019-02-16,Power,12.9251,1550275200,2019
China,2019-02-17,Power,12.9782,1550361600,2019
China,2019-02-18,Power,13.3222,1550448000,2019
China,2019-02-19,Power,14.1788,1550534400,2019
China,2019-02-20,Power,15.123,1550620800,2019
China,2019-02-21,Power,15.3231,1550707200,2019
China,2019-02-22,Power,15.0543,1550793600,2019
China,2019-02-23,Power,15.0761,1550880000,2019
China,2019-02-24,Power,14.9542,1550966400,2019
China,2019-02-25,Power,15.2231,1551052800,2019
China,2019-02-26,Power,14.4477,1551139200,2019
China,2019-02-27,Power,15.0105,1551225600,2019
China,2019-02-28,Power,14.7416,1551312000,2019
China,2019-03-01,Power,13.0546,1551398400,2019
China,2019-03-02,Power,13.2079,1551484800,2019
China,2019-03-03,Power,12.8233,1551571200,2019
China,2019-03-04,Power,12.7749,1551657600,2019
China,2019-03-05,Power,12.0756,1551744000,2019
China,2019-03-06,Power,12.0541,1551830400,2019
China,2019-03-07,Power,11.9466,1551916800,2019
China,2019-03-08,Power,12.0703,1552003200,2019
China,2019-03-09,Power,12.3769,1552089600,2019
China,2019-03-10,Power,12.2612,1552176000,2019
China,2019-03-11,Power,12.1079,1552262400,2019
China,2019-03-12,Power,11.5458,1552348800,2019
China,2019-03-13,Power,11.5109,1552435200,2019
China,2019-03-14,Power,11.648,1552521600,2019
China,2019-03-15,Power,11.7529,1552608000,2019
China,2019-03-16,Power,11.9116,1552694400,2019
China,2019-03-17,Power,11.6453,1552780800,2019
China,2019-03-18,Power,11.7314,1552867200,2019
China,2019-03-19,Power,11.6937,1552953600,2019
China,2019-03-20,Power,12.0918,1553040000,2019
China,2019-03-21,Power,11.7852,1553126400,2019
China,2019-03-22,Power,11.8928,1553212800,2019
China,2019-03-23,Power,12.003,1553299200,2019
China,2019-03-24,Power,11.8739,1553385600,2019
China,2019-03-25,Power,11.96,1553472000,2019
China,2019-03-26,Power,11.5646,1553558400,2019
China,2019-03-27,Power,11.9223,1553644800,2019
China,2019-03-28,Power,12.1241,1553731200,2019
China,2019-03-29,Power,11.8578,1553817600,2019
China,2019-03-30,Power,11.7045,1553904000,2019
China,2019-03-31,Power,11.7153,1553990400,2019
China,2019-04-01,Power,11.8999,1554076800,2019
China,2019-04-02,Power,11.9719,1554163200,2019
China,2019-04-03,Power,11.5173,1554249600,2019
China,2019-04-04,Power,11.692,1554336000,2019
China,2019-04-05,Power,11.6282,1554422400,2019
China,2019-04-06,Power,11.4065,1554508800,2019
China,2019-04-07,Power,11.5811,1554595200,2019
China,2019-04-08,Power,11.667,1554681600,2019
China,2019-04-09,Power,11.922,1554768000,2019
China,2019-04-10,Power,12.1937,1554854400,2019
China,2019-04-11,Power,12.4903,1554940800,2019
China,2019-04-12,Power,12.2048,1555027200,2019
China,2019-04-13,Power,12.3018,1555113600,2019
China,2019-04-14,Power,12.1022,1555200000,2019
China,2019-04-15,Power,11.9636,1555286400,2019
China,2019-04-16,Power,11.4065,1555372800,2019
China,2019-04-17,Power,10.8299,1555459200,2019
China,2019-04-18,Power,11.1431,1555545600,2019
China,2019-04-19,Power,11.3316,1555632000,2019
China,2019-04-20,Power,10.8909,1555718400,2019
China,2019-04-21,Power,11.4397,1555804800,2019
China,2019-04-22,Power,11.0849,1555891200,2019
China,2019-04-23,Power,11.2762,1555977600,2019
China,2019-04-24,Power,11.2069,1556064000,2019
China,2019-04-25,Power,11.4979,1556150400,2019
China,2019-04-26,Power,11.3039,1556236800,2019
China,2019-04-27,Power,11.3954,1556323200,2019
China,2019-04-28,Power,10.9768,1556409600,2019
China,2019-04-29,Power,11.1237,1556496000,2019
China,2019-04-30,Power,10.7578,1556582400,2019
China,2019-05-01,Power,10.5313,1556668800,2019
China,2019-05-02,Power,9.77825,1556755200,2019
China,2019-05-03,Power,9.93171,1556841600,2019
China,2019-05-04,Power,10.4603,1556928000,2019
China,2019-05-05,Power,10.6478,1557014400,2019
China,2019-05-06,Power,10.5455,1557100800,2019
China,2019-05-07,Power,11.0286,1557187200,2019
China,2019-05-08,Power,10.8126,1557273600,2019
China,2019-05-09,Power,10.7615,1557360000,2019
China,2019-05-10,Power,10.6222,1557446400,2019
China,2019-05-11,Power,10.4233,1557532800,2019
China,2019-05-12,Power,10.2613,1557619200,2019
China,2019-05-13,Power,10.375,1557705600,2019
China,2019-05-14,Power,11.0797,1557792000,2019
China,2019-05-15,Power,10.6762,1557878400,2019
China,2019-05-16,Power,11.2332,1557964800,2019
China,2019-05-17,Power,11.4094,1558051200,2019
China,2019-05-18,Power,11.3724,1558137600,2019
China,2019-05-19,Power,10.7501,1558224000,2019
China,2019-05-20,Power,10.9036,1558310400,2019
China,2019-05-21,Power,11.0911,1558396800,2019
China,2019-05-22,Power,10.9377,1558483200,2019
China,2019-05-23,Power,11.0258,1558569600,2019
China,2019-05-24,Power,10.699,1558656000,2019
China,2019-05-25,Power,10.5682,1558742400,2019
China,2019-05-26,Power,10.3295,1558828800,2019
China,2019-05-27,Power,10.5711,1558915200,2019
China,2019-05-28,Power,10.3267,1559001600,2019
China,2019-05-29,Power,10.196,1559088000,2019
China,2019-05-30,Power,10.2073,1559174400,2019
China,2019-05-31,Power,10.2102,1559260800,2019
China,2019-06-01,Power,10.3407,1559347200,2019
China,2019-06-02,Power,10.3148,1559433600,2019
China,2019-06-03,Power,10.2287,1559520000,2019
China,2019-06-04,Power,10.6335,1559606400,2019
China,2019-06-05,Power,11.1014,1559692800,2019
China,2019-06-06,Power,11.2249,1559779200,2019
China,2019-06-07,Power,11.5952,1559865600,2019
China,2019-06-08,Power,11.1617,1559952000,2019
China,2019-06-09,Power,11.4488,1560038400,2019
China,2019-06-10,Power,12.0775,1560124800,2019
China,2019-06-11,Power,12.7981,1560211200,2019
China,2019-06-12,Power,12.6459,1560297600,2019
China,2019-06-13,Power,12.6172,1560384000,2019
China,2019-06-14,Power,12.3531,1560470400,2019
China,2019-06-15,Power,12.8469,1560556800,2019
China,2019-06-16,Power,12.534,1560643200,2019
China,2019-06-17,Power,12.4708,1560729600,2019
China,2019-06-18,Power,12.6775,1560816000,2019
China,2019-06-19,Power,13.1828,1560902400,2019
China,2019-06-20,Power,12.5828,1560988800,2019
China,2019-06-21,Power,12.5885,1561075200,2019
China,2019-06-22,Power,12.4364,1561161600,2019
China,2019-06-23,Power,12.1665,1561248000,2019
China,2019-06-24,Power,11.5924,1561334400,2019
China,2019-06-25,Power,11.4718,1561420800,2019
China,2019-06-26,Power,11.6526,1561507200,2019
China,2019-06-27,Power,12.0201,1561593600,2019
China,2019-06-28,Power,12.2067,1561680000,2019
China,2019-06-29,Power,12.4823,1561766400,2019
China,2019-06-30,Power,12.2211,1561852800,2019
China,2019-07-01,Power,12.075,1561939200,2019
China,2019-07-02,Power,11.8877,1562025600,2019
China,2019-07-03,Power,12.5039,1562112000,2019
China,2019-07-04,Power,12.0207,1562198400,2019
China,2019-07-05,Power,11.6407,1562284800,2019
China,2019-07-06,Power,11.1819,1562371200,2019
China,2019-07-07,Power,11.0896,1562457600,2019
China,2019-07-08,Power,11.3692,1562544000,2019
China,2019-07-09,Power,11.9067,1562630400,2019
China,2019-07-10,Power,12.4361,1562716800,2019
China,2019-07-11,Power,12.3926,1562803200,2019
China,2019-07-12,Power,12.4361,1562889600,2019
China,2019-07-13,Power,12.303,1562976000,2019
China,2019-07-14,Power,12.3411,1563062400,2019
China,2019-07-15,Power,12.3682,1563148800,2019
China,2019-07-16,Power,12.3763,1563235200,2019
China,2019-07-17,Power,13.2668,1563321600,2019
China,2019-07-18,Power,13.3944,1563408000,2019
China,2019-07-19,Power,13.7418,1563494400,2019
China,2019-07-20,Power,13.6034,1563580800,2019
China,2019-07-21,Power,13.6875,1563667200,2019
China,2019-07-22,Power,13.6305,1563753600,2019
China,2019-07-23,Power,14.0079,1563840000,2019
China,2019-07-24,Power,14.0106,1563926400,2019
China,2019-07-25,Power,13.9889,1564012800,2019
China,2019-07-26,Power,14.1192,1564099200,2019
China,2019-07-27,Power,14.2658,1564185600,2019
China,2019-07-28,Power,14.2685,1564272000,2019
China,2019-07-29,Power,13.7907,1564358400,2019
China,2019-07-30,Power,14.1355,1564444800,2019
China,2019-07-31,Power,14.1925,1564531200,2019
China,2019-08-01,Power,13.4909,1564617600,2019
China,2019-08-02,Power,13.2972,1564704000,2019
China,2019-08-03,Power,12.9204,1564790400,2019
China,2019-08-04,Power,12.6896,1564876800,2019
China,2019-08-05,Power,12.8382,1564963200,2019
China,2019-08-06,Power,12.8886,1565049600,2019
China,2019-08-07,Power,13.26,1565136000,2019
China,2019-08-08,Power,13.5121,1565222400,2019
China,2019-08-09,Power,13.6102,1565308800,2019
China,2019-08-10,Power,13.5094,1565395200,2019
China,2019-08-11,Power,13.3794,1565481600,2019
China,2019-08-12,Power,13.0292,1565568000,2019
China,2019-08-13,Power,13.2415,1565654400,2019
China,2019-08-14,Power,13.6447,1565740800,2019
China,2019-08-15,Power,13.8994,1565827200,2019
China,2019-08-16,Power,13.8013,1565913600,2019
China,2019-08-17,Power,13.5996,1566000000,2019
China,2019-08-18,Power,13.008,1566086400,2019
China,2019-08-19,Power,12.8409,1566172800,2019
China,2019-08-20,Power,13.0451,1566259200,2019
China,2019-08-21,Power,13.2866,1566345600,2019
China,2019-08-22,Power,13.52,1566432000,2019
China,2019-08-23,Power,13.5121,1566518400,2019
China,2019-08-24,Power,13.5917,1566604800,2019
China,2019-08-25,Power,13.6447,1566691200,2019
China,2019-08-26,Power,13.5678,1566777600,2019
China,2019-08-27,Power,13.3343,1566864000,2019
China,2019-08-28,Power,13.8225,1566950400,2019
China,2019-08-29,Power,13.5731,1567036800,2019
China,2019-08-30,Power,13.2998,1567123200,2019
China,2019-08-31,Power,13.0876,1567209600,2019
China,2019-09-01,Power,13.5093,1567296000,2019
China,2019-09-02,Power,12.5587,1567382400,2019
China,2019-09-03,Power,12.5093,1567468800,2019
China,2019-09-04,Power,12.5889,1567555200,2019
China,2019-09-05,Power,12.5972,1567641600,2019
China,2019-09-06,Power,12.5422,1567728000,2019
China,2019-09-07,Power,12.5889,1567814400,2019
China,2019-09-08,Power,12.8005,1567900800,2019
China,2019-09-09,Power,12.8829,1567987200,2019
China,2019-09-10,Power,13.2236,1568073600,2019
China,2019-09-11,Power,13.35,1568160000,2019
China,2019-09-12,Power,13.2648,1568246400,2019
China,2019-09-13,Power,13.317,1568332800,2019
China,2019-09-14,Power,13.1329,1568419200,2019
China,2019-09-15,Power,12.0477,1568505600,2019
China,2019-09-16,Power,12.1823,1568592000,2019
China,2019-09-17,Power,12.2043,1568678400,2019
China,2019-09-18,Power,12.0092,1568764800,2019
China,2019-09-19,Power,11.9625,1568851200,2019
China,2019-09-20,Power,11.5559,1568937600,2019
China,2019-09-21,Power,11.6108,1569024000,2019
China,2019-09-22,Power,11.2015,1569110400,2019
China,2019-09-23,Power,10.8498,1569196800,2019
China,2019-09-24,Power,10.619,1569283200,2019
China,2019-09-25,Power,11.3608,1569369600,2019
China,2019-09-26,Power,11.5559,1569456000,2019
China,2019-09-27,Power,11.7482,1569542400,2019
China,2019-09-28,Power,11.4295,1569628800,2019
China,2019-09-29,Power,11.5834,1569715200,2019
China,2019-09-30,Power,11.6081,1569801600,2019
China,2019-10-01,Power,11.2105,1569888000,2019
China,2019-10-02,Power,10.589,1569974400,2019
China,2019-10-03,Power,10.5628,1570060800,2019
China,2019-10-04,Power,10.61,1570147200,2019
China,2019-10-05,Power,11.0164,1570233600,2019
China,2019-10-06,Power,10.9194,1570320000,2019
China,2019-10-07,Power,11.0453,1570406400,2019
China,2019-10-08,Power,11.1921,1570492800,2019
China,2019-10-09,Power,11.1004,1570579200,2019
China,2019-10-10,Power,11.2944,1570665600,2019
China,2019-10-11,Power,11.3364,1570752000,2019
China,2019-10-12,Power,11.4911,1570838400,2019
China,2019-10-13,Power,11.6065,1570924800,2019
China,2019-10-14,Power,11.3678,1571011200,2019
China,2019-10-15,Power,11.1423,1571097600,2019
China,2019-10-16,Power,10.9168,1571184000,2019
China,2019-10-17,Power,11.0532,1571270400,2019
China,2019-10-18,Power,11.179,1571356800,2019
China,2019-10-19,Power,11.242,1571443200,2019
China,2019-10-20,Power,11.1318,1571529600,2019
China,2019-10-21,Power,10.9168,1571616000,2019
China,2019-10-22,Power,11.1449,1571702400,2019
China,2019-10-23,Power,11.4675,1571788800,2019
China,2019-10-24,Power,11.5671,1571875200,2019
China,2019-10-25,Power,11.4544,1571961600,2019
China,2019-10-26,Power,11.3101,1572048000,2019
China,2019-10-27,Power,11.2053,1572134400,2019
China,2019-10-28,Power,10.9824,1572220800,2019
China,2019-10-29,Power,10.6467,1572307200,2019
China,2019-10-30,Power,10.5497,1572393600,2019
China,2019-10-31,Power,10.804,1572480000,2019
China,2019-11-01,Power,11.6465,1572566400,2019
China,2019-11-02,Power,11.6437,1572652800,2019
China,2019-11-03,Power,11.7622,1572739200,2019
China,2019-11-04,Power,11.8552,1572825600,2019
China,2019-11-05,Power,11.875,1572912000,2019
China,2019-11-06,Power,12.4109,1572998400,2019
China,2019-11-07,Power,12.5689,1573084800,2019
China,2019-11-08,Power,12.4758,1573171200,2019
China,2019-11-09,Power,12.7296,1573257600,2019
China,2019-11-10,Power,12.3178,1573344000,2019
China,2019-11-11,Power,12.1711,1573430400,2019
China,2019-11-12,Power,12.6422,1573516800,2019
China,2019-11-13,Power,12.9158,1573603200,2019
China,2019-11-14,Power,12.9779,1573689600,2019
China,2019-11-15,Power,12.7973,1573776000,2019
China,2019-11-16,Power,12.7184,1573862400,2019
China,2019-11-17,Power,12.8058,1573948800,2019
China,2019-11-18,Power,12.6986,1574035200,2019
China,2019-11-19,Power,13.0371,1574121600,2019
China,2019-11-20,Power,13.2458,1574208000,2019
China,2019-11-21,Power,13.5843,1574294400,2019
China,2019-11-22,Power,13.7902,1574380800,2019
China,2019-11-23,Power,13.9059,1574467200,2019
China,2019-11-24,Power,13.8015,1574553600,2019
China,2019-11-25,Power,13.4969,1574640000,2019
China,2019-11-26,Power,13.8579,1574726400,2019
China,2019-11-27,Power,14.1597,1574812800,2019
China,2019-11-28,Power,14.3036,1574899200,2019
China,2019-11-29,Power,14.2895,1574985600,2019
China,2019-11-30,Power,14.1766,1575072000,2019
China,2019-12-01,Power,14.7945,1575158400,2019
China,2019-12-02,Power,14.3558,1575244800,2019
China,2019-12-03,Power,14.2432,1575331200,2019
China,2019-12-04,Power,14.3471,1575417600,2019
China,2019-12-05,Power,14.5636,1575504000,2019
China,2019-12-06,Power,14.8436,1575590400,2019
China,2019-12-07,Power,14.9532,1575676800,2019
China,2019-12-08,Power,15.0139,1575763200,2019
China,2019-12-09,Power,14.8465,1575849600,2019
China,2019-12-10,Power,15.3631,1575936000,2019
China,2019-12-11,Power,15.1928,1576022400,2019
China,2019-12-12,Power,15.138,1576108800,2019
China,2019-12-13,Power,15.3256,1576195200,2019
China,2019-12-14,Power,15.6026,1576281600,2019
China,2019-12-15,Power,15.4728,1576368000,2019
China,2019-12-16,Power,15.161,1576454400,2019
China,2019-12-17,Power,15.5016,1576540800,2019
China,2019-12-18,Power,15.3544,1576627200,2019
China,2019-12-19,Power,15.9143,1576713600,2019
China,2019-12-20,Power,16.2462,1576800000,2019
China,2019-12-21,Power,15.9836,1576886400,2019
China,2019-12-22,Power,16.0154,1576972800,2019
China,2019-12-23,Power,15.9086,1577059200,2019
China,2019-12-24,Power,15.9201,1577145600,2019
China,2019-12-25,Power,16.1164,1577232000,2019
China,2019-12-26,Power,16.1337,1577318400,2019
China,2019-12-27,Power,16.0673,1577404800,2019
China,2019-12-28,Power,15.9288,1577491200,2019
China,2019-12-29,Power,15.5882,1577577600,2019
China,2019-12-30,Power,16.0529,1577664000,2019
China,2019-12-31,Power,16.1654,1577750400,2019
China,2020-01-01,Power,16.517,1577836800,2020
China,2020-01-02,Power,15.8686,1577923200,2020
China,2020-01-03,Power,15.3282,1578009600,2020
China,2020-01-04,Power,15.264,1578096000,2020
China,2020-01-05,Power,15.6261,1578182400,2020
China,2020-01-06,Power,15.6261,1578268800,2020
China,2020-01-07,Power,15.6612,1578355200,2020
China,2020-01-08,Power,15.4158,1578441600,2020
China,2020-01-09,Power,15.2377,1578528000,2020
China,2020-01-10,Power,15.5706,1578614400,2020
China,2020-01-11,Power,15.6553,1578700800,2020
China,2020-01-12,Power,15.3224,1578787200,2020
China,2020-01-13,Power,15.2698,1578873600,2020
China,2020-01-14,Power,14.4987,1578960000,2020
China,2020-01-15,Power,14.3556,1579046400,2020
China,2020-01-16,Power,14.23,1579132800,2020
China,2020-01-17,Power,14.1307,1579219200,2020
China,2020-01-18,Power,13.9233,1579305600,2020
China,2020-01-19,Power,13.3187,1579392000,2020
China,2020-01-20,Power,13.0354,1579478400,2020
China,2020-01-21,Power,12.2877,1579564800,2020
China,2020-01-22,Power,11.6539,1579651200,2020
China,2020-01-23,Power,11.2216,1579737600,2020
China,2020-01-24,Power,10.6929,1579824000,2020
China,2020-01-25,Power,10.5674,1579910400,2020
China,2020-01-26,Power,10.3804,1579996800,2020
China,2020-01-27,Power,10.3279,1580083200,2020
China,2020-01-28,Power,9.92478,1580169600,2020
China,2020-01-29,Power,9.9978,1580256000,2020
China,2020-01-30,Power,9.8985,1580342400,2020
China,2020-01-31,Power,9.7583,1580428800,2020
China,2020-02-01,Power,9.17535,1580515200,2020
China,2020-02-02,Power,9.14222,1580601600,2020
China,2020-02-03,Power,9.09806,1580688000,2020
China,2020-02-04,Power,9.08702,1580774400,2020
China,2020-02-05,Power,9.05665,1580860800,2020
China,2020-02-06,Power,9.04837,1580947200,2020
China,2020-02-07,Power,8.99869,1581033600,2020
China,2020-02-08,Power,8.9766,1581120000,2020
China,2020-02-09,Power,8.90759,1581206400,2020
China,2020-02-10,Power,8.90759,1581292800,2020
China,2020-02-11,Power,8.74749,1581379200,2020
China,2020-02-12,Power,8.87447,1581465600,2020
China,2020-02-13,Power,8.87447,1581552000,2020
China,2020-02-14,Power,8.91311,1581638400,2020
China,2020-02-15,Power,8.95452,1581724800,2020
China,2020-02-16,Power,8.78062,1581811200,2020
China,2020-02-17,Power,9.02905,1581897600,2020
China,2020-02-18,Power,8.90759,1581984000,2020
China,2020-02-19,Power,8.96556,1582070400,2020
China,2020-02-20,Power,9.2554,1582156800,2020
China,2020-02-21,Power,9.48174,1582243200,2020
China,2020-02-22,Power,9.35753,1582329600,2020
China,2020-02-23,Power,9.14774,1582416000,2020
China,2020-02-24,Power,9.62804,1582502400,2020
China,2020-02-25,Power,10.0034,1582588800,2020
China,2020-02-26,Power,10.2105,1582675200,2020
China,2020-02-27,Power,9.7909,1582761600,2020
China,2020-02-28,Power,9.65841,1582848000,2020
China,2020-02-29,Power,10.3071,1582934400,2020
China,2020-03-01,Power,9.94286,1583020800,2020
China,2020-03-02,Power,10.1989,1583107200,2020
China,2020-03-03,Power,10.5512,1583193600,2020
China,2020-03-04,Power,10.7604,1583280000,2020
China,2020-03-05,Power,10.4631,1583366400,2020
China,2020-03-06,Power,10.9861,1583452800,2020
China,2020-03-07,Power,10.7054,1583539200,2020
China,2020-03-08,Power,10.4934,1583625600,2020
China,2020-03-09,Power,11.1265,1583712000,2020
China,2020-03-10,Power,11.0357,1583798400,2020
China,2020-03-11,Power,10.9338,1583884800,2020
China,2020-03-12,Power,10.7824,1583971200,2020
China,2020-03-13,Power,10.9614,1584057600,2020
China,2020-03-14,Power,10.6916,1584144000,2020
China,2020-03-15,Power,10.9063,1584230400,2020
China,2020-03-16,Power,11.11,1584316800,2020
China,2020-03-17,Power,11.1403,1584403200,2020
China,2020-03-18,Power,10.5622,1584489600,2020
China,2020-03-19,Power,11.055,1584576000,2020
China,2020-03-20,Power,11.4238,1584662400,2020
China,2020-03-21,Power,11.4624,1584748800,2020
China,2020-03-22,Power,11.0825,1584835200,2020
China,2020-03-23,Power,11.4596,1584921600,2020
China,2020-03-24,Power,11.3385,1585008000,2020
China,2020-03-25,Power,11.3055,1585094400,2020
China,2020-03-26,Power,11.121,1585180800,2020
China,2020-03-27,Power,10.8155,1585267200,2020
China,2020-03-28,Power,10.9724,1585353600,2020
China,2020-03-29,Power,11.2256,1585440000,2020
China,2020-03-30,Power,10.9724,1585526400,2020
China,2020-03-31,Power,11.4899,1585612800,2020
China,2020-04-01,Power,11.7144,1585699200,2020
China,2020-04-02,Power,12.1815,1585785600,2020
China,2020-04-03,Power,11.8176,1585872000,2020
China,2020-04-04,Power,11.1958,1585958400,2020
China,2020-04-05,Power,10.9677,1586044800,2020
China,2020-04-06,Power,11.2039,1586131200,2020
China,2020-04-07,Power,11.5406,1586217600,2020
China,2020-04-08,Power,11.9697,1586304000,2020
China,2020-04-09,Power,12.0674,1586390400,2020
China,2020-04-10,Power,11.7171,1586476800,2020
China,2020-04-11,Power,11.6845,1586563200,2020
China,2020-04-12,Power,11.7551,1586649600,2020
China,2020-04-13,Power,11.766,1586736000,2020
China,2020-04-14,Power,11.69,1586822400,2020
China,2020-04-15,Power,11.2881,1586908800,2020
China,2020-04-16,Power,10.6527,1586995200,2020
China,2020-04-17,Power,11.0871,1587081600,2020
China,2020-04-18,Power,11.709,1587168000,2020
China,2020-04-19,Power,11.2474,1587254400,2020
China,2020-04-20,Power,10.8047,1587340800,2020
China,2020-04-21,Power,11.3994,1587427200,2020
China,2020-04-22,Power,11.4374,1587513600,2020
China,2020-04-23,Power,11.3261,1587600000,2020
China,2020-04-24,Power,11.2827,1587686400,2020
China,2020-04-25,Power,11.3505,1587772800,2020
China,2020-04-26,Power,11.4157,1587859200,2020
China,2020-04-27,Power,11.7063,1587945600,2020
China,2020-04-28,Power,11.7117,1588032000,2020
China,2020-04-29,Power,11.7959,1588118400,2020
China,2020-04-30,Power,11.4293,1588204800,2020
China,2020-05-01,Power,10.6745,1588291200,2020
China,2020-05-02,Power,10.1709,1588377600,2020
China,2020-05-03,Power,10.8561,1588464000,2020
China,2020-05-04,Power,12.0119,1588550400,2020
China,2020-05-05,Power,12.0669,1588636800,2020
China,2020-05-06,Power,12.2293,1588723200,2020
China,2020-05-07,Power,12.4329,1588809600,2020
China,2020-05-08,Power,12.4604,1588896000,2020
China,2020-05-09,Power,12.3861,1588982400,2020
China,2020-05-10,Power,12.0339,1589068800,2020
China,2020-05-11,Power,11.522,1589155200,2020
China,2020-05-12,Power,11.7064,1589241600,2020
China,2020-05-13,Power,11.6294,1589328000,2020
China,2020-05-14,Power,11.6349,1589414400,2020
China,2020-05-15,Power,11.9981,1589500800,2020
China,2020-05-16,Power,12.2017,1589587200,2020
China,2020-05-17,Power,12.0036,1589673600,2020
China,2020-05-18,Power,11.6294,1589760000,2020
China,2020-05-19,Power,11.8495,1589846400,2020
China,2020-05-20,Power,11.9045,1589932800,2020
China,2020-05-21,Power,12.0009,1590019200,2020
China,2020-05-22,Power,11.866,1590105600,2020
China,2020-05-23,Power,11.8963,1590192000,2020
China,2020-05-24,Power,12.0889,1590278400,2020
China,2020-05-25,Power,11.8495,1590364800,2020
China,2020-05-26,Power,12.2072,1590451200,2020
China,2020-05-27,Power,12.4246,1590537600,2020
China,2020-05-28,Power,11.7257,1590624000,2020
China,2020-05-29,Power,11.6101,1590710400,2020
China,2020-05-30,Power,11.5688,1590796800,2020
China,2020-05-31,Power,11.2386,1590883200,2020
China,2020-06-01,Power,11.0006,1590969600,2020
China,2020-06-02,Power,11.3066,1591056000,2020
China,2020-06-03,Power,11.7101,1591142400,2020
China,2020-06-04,Power,12.0378,1591228800,2020
China,2020-06-05,Power,12.6011,1591315200,2020
China,2020-06-06,Power,12.7338,1591401600,2020
China,2020-06-07,Power,12.6634,1591488000,2020
China,2020-06-08,Power,12.4332,1591574400,2020
China,2020-06-09,Power,12.8557,1591660800,2020
China,2020-06-10,Power,13.0507,1591747200,2020
China,2020-06-11,Power,13.1563,1591833600,2020
China,2020-06-12,Power,13.0561,1591920000,2020
China,2020-06-13,Power,13.1671,1592006400,2020
China,2020-06-14,Power,13.0155,1592092800,2020
China,2020-06-15,Power,13.224,1592179200,2020
China,2020-06-16,Power,13.1265,1592265600,2020
China,2020-06-17,Power,13.0886,1592352000,2020
China,2020-06-18,Power,12.9776,1592438400,2020
China,2020-06-19,Power,12.7338,1592524800,2020
China,2020-06-20,Power,12.3005,1592611200,2020
China,2020-06-21,Power,12.4522,1592697600,2020
China,2020-06-22,Power,12.2707,1592784000,2020
China,2020-06-23,Power,12.417,1592870400,2020
China,2020-06-24,Power,12.1462,1592956800,2020
China,2020-06-25,Power,12.0947,1593043200,2020
China,2020-06-26,Power,11.9133,1593129600,2020
China,2020-06-27,Power,12.6499,1593216000,2020
China,2020-06-28,Power,12.807,1593302400,2020
China,2020-06-29,Power,12.5903,1593388800,2020
China,2020-06-30,Power,13.048,1593475200,2020
China,2020-07-01,Power,13.1483,1593561600,2020
China,2020-07-02,Power,12.944,1593648000,2020
China,2020-07-03,Power,12.8514,1593734400,2020
China,2020-07-04,Power,12.451,1593820800,2020
China,2020-07-05,Power,12.3039,1593907200,2020
China,2020-07-06,Power,12.5709,1593993600,2020
China,2020-07-07,Power,13.2518,1594080000,2020
China,2020-07-08,Power,13.211,1594166400,2020
China,2020-07-09,Power,13.2518,1594252800,2020
China,2020-07-10,Power,13.0475,1594339200,2020
China,2020-07-11,Power,13.0584,1594425600,2020
China,2020-07-12,Power,12.718,1594512000,2020
China,2020-07-13,Power,12.865,1594598400,2020
China,2020-07-14,Power,13.2764,1594684800,2020
